Code,Type,At,Email-ID,Email-Backoffice-ID,Event-ID,From Folder,To Folder,Scrolled To,URL,Link Text
09,email-view,2024-01-12T13:44:11.596Z,de2d30f5-66f1-4c7e-8317-e48ed09ebc06,Rechnung RE2023785 vom 17.04.2023 / Internetagentur WAS,e67d0e23-47aa-47c1-92ee-db4c351812e5,,,,,
09,email-moved,2024-01-12T13:44:13.624Z,de2d30f5-66f1-4c7e-8317-e48ed09ebc06,Rechnung RE2023785 vom 17.04.2023 / Internetagentur WAS,8cb9920d-9462-4f6c-9304-0fa7bbdfb026,,Phishing/Spam,,,
09,email-view,2024-01-12T13:44:14.642Z,2e02935f-1400-4522-ac47-9ae89389d50a,"Reminder - internationale KI-Konferenz ""KI als Innovationsmotor für Europa"" am 24. November 2023 in Mainz / artificial-intelligence",f78703ef-38e6-4bb2-8088-12c3c7688c42,,,,,
09,email-moved,2024-01-12T13:44:21.592Z,2e02935f-1400-4522-ac47-9ae89389d50a,"Reminder - internationale KI-Konferenz ""KI als Innovationsmotor für Europa"" am 24. November 2023 in Mainz / artificial-intelligence",10660695-d8e5-4cf1-82a0-fce036fbb5d5,,No Phishing,,,
09,email-view,2024-01-12T13:44:22.367Z,8bcabadb-82cc-41ad-9bfa-162996ef3888,unbedingt lesen. / Miles & More K artenService,f873053b-20e4-4755-af14-98abd2e2387e,,,,,
09,email-moved,2024-01-12T13:44:25.260Z,8bcabadb-82cc-41ad-9bfa-162996ef3888,unbedingt lesen. / Miles & More K artenService,9d004296-0f81-4810-ae25-31ad6fe1863f,,Phishing/Spam,,,
09,email-view,2024-01-12T13:44:26.306Z,9fdcf400-5371-4d34-8848-5dab4530b2f5,Urgent information: RoboCup 2023 / RoboCup Federation,130120f9-008a-4339-a3d6-986c8e8f321c,,,,,
09,email-moved,2024-01-12T13:44:30.269Z,9fdcf400-5371-4d34-8848-5dab4530b2f5,Urgent information: RoboCup 2023 / RoboCup Federation,1c5ff1ab-7e33-468c-98dc-adb1b4b5fd64,,No Phishing,,,
09,email-view,2024-01-12T13:44:31.040Z,c37c8620-d959-4212-be9a-3725e96d73aa,Verlagere die Beschaffung mit Guided Buying / Amazon Business,6cf1b93e-77dc-49a7-8dde-28acaf20ae4c,,,,,
09,email-moved,2024-01-12T13:44:32.665Z,c37c8620-d959-4212-be9a-3725e96d73aa,Verlagere die Beschaffung mit Guided Buying / Amazon Business,0ad86ddf-61a9-4f37-81e0-172f77bbacfc,,No Phishing,,,
09,email-view,2024-01-12T13:44:34.747Z,36a0d54a-82df-49e9-ba96-3d0c3ca51e0c,"keine Antwort. / ",e04e6d4c-6d30-4c69-bb6f-6ad4d65d270f,,,,,
09,email-moved,2024-01-12T13:45:26.290Z,36a0d54a-82df-49e9-ba96-3d0c3ca51e0c,"keine Antwort. / ",a4dfc015-7676-4c2d-9f5e-923aac0b8128,,Phishing/Spam,,,
09,finished,2024-01-12T13:45:30.215Z,,,,,,,,
09,end-link-clicked,2024-01-12T13:45:32.733Z,,,,,,,,
61,created,2024-01-11T15:09:42.722Z,,,,,,,,
61,code-used,2024-01-12T13:47:19.600Z,,,,,,,,
61,started,2024-01-12T13:48:05.276Z,,,,,,,,
61,email-view,2024-01-12T13:48:17.078Z,7151dfb6-230d-4b42-98b9-97a718729be0,[Release] AI-Powered Container Creation / Elementor,f11151a1-fe11-4ba6-806b-ad9b1e08f028,,,,,
61,email-moved,2024-01-12T13:48:19.270Z,7151dfb6-230d-4b42-98b9-97a718729be0,[Release] AI-Powered Container Creation / Elementor,2f6584f5-e495-45ed-bc23-04f9e0ac34ef,,No Phishing,,,
61,email-view,2024-01-12T13:48:26.024Z,dd1b298b-e9bb-4671-a3f2-a31c38eb5c22,A Dramatic Leap in Performance / Elementor,5769bfcf-fa5a-4237-9b51-2139fb792acd,,,,,
61,email-moved,2024-01-12T13:48:27.878Z,dd1b298b-e9bb-4671-a3f2-a31c38eb5c22,A Dramatic Leap in Performance / Elementor,57d97cf8-5f08-452c-9c36-af8b70a13512,,No Phishing,,,
61,email-view,2024-01-12T13:48:33.067Z,725412e9-b72f-4498-a7ba-efe8b198b1cc,"Besonderes Highlight: Tischfußballtisch für nur 399,- statt 1199,- / Sport und Spiel",c85f035e-e982-40bb-b7d3-bab7b42c52b8,,,,,
61,email-moved,2024-01-12T13:48:34.797Z,725412e9-b72f-4498-a7ba-efe8b198b1cc,"Besonderes Highlight: Tischfußballtisch für nur 399,- statt 1199,- / Sport und Spiel",b53ad6d5-db5c-4096-ad19-19d546d6d664,,Phishing/Spam,,,
61,email-view,2024-01-12T13:49:20.742Z,725412e9-b72f-4498-a7ba-efe8b198b1cc,"Besonderes Highlight: Tischfußballtisch für nur 399,- statt 1199,- / Sport und Spiel",13c29011-6f2d-4bdc-b458-8d6c0eed3e0f,,,,,
61,email-moved,2024-01-12T13:49:28.736Z,725412e9-b72f-4498-a7ba-efe8b198b1cc,"Besonderes Highlight: Tischfußballtisch für nur 399,- statt 1199,- / Sport und Spiel",976f574b-3836-4495-b6a9-87708eef1cb3,Phishing/Spam,No Phishing,,,
61,email-view,2024-01-12T13:48:35.499Z,71a4f455-3f0a-4e98-b764-4ab7787fb800,BITTE ES IST DRINGEND / Didelet Andy,3a0e9a67-200a-4fb3-926f-24573b34a6ed,,,,,
61,email-moved,2024-01-12T13:48:36.754Z,71a4f455-3f0a-4e98-b764-4ab7787fb800,BITTE ES IST DRINGEND / Didelet Andy,ec275827-5a49-4733-a0a3-fcaf6b4b4035,,No Phishing,,,
61,email-view,2024-01-12T13:48:20.014Z,1c8c0658-e07c-4e75-b937-ed63eacd931d,"🎄 Merry Christmas, plus a service deadline announcement 🌲 / Felix from AISLER",2c21fec9-38fa-4271-b571-00e0e629b814,,,,,
61,email-moved,2024-01-12T13:48:25.132Z,1c8c0658-e07c-4e75-b937-ed63eacd931d,"🎄 Merry Christmas, plus a service deadline announcement 🌲 / Felix from AISLER",a8018ccb-8932-494f-9d01-7df5adcb5b24,,Phishing/Spam,,,
61,email-view,2024-01-12T13:49:18.352Z,1c8c0658-e07c-4e75-b937-ed63eacd931d,"🎄 Merry Christmas, plus a service deadline announcement 🌲 / Felix from AISLER",ed407942-f7fe-438c-8bc3-089b224463e2,,,,,
61,email-moved,2024-01-12T13:49:19.951Z,1c8c0658-e07c-4e75-b937-ed63eacd931d,"🎄 Merry Christmas, plus a service deadline announcement 🌲 / Felix from AISLER",90ec97ee-4d44-4332-bd8a-c58ba6ee6955,Phishing/Spam,No Phishing,,,
61,email-view,2024-01-12T13:48:07.063Z,6d747b0c-db25-422e-bf8a-b086598fa8b5,„Höhle der Löwen“ System macht Deutsche Bürger reich! / „Höhle der Löwen“,9a645651-a0a8-412a-91a3-2932f898c108,,,,,
61,email-moved,2024-01-12T13:48:12.961Z,6d747b0c-db25-422e-bf8a-b086598fa8b5,„Höhle der Löwen“ System macht Deutsche Bürger reich! / „Höhle der Löwen“,4219dc4c-3946-47cd-b9f0-c0a73e18a01d,,No Phishing,,,
61,email-view,2024-01-12T13:48:14.207Z,51279cbd-f540-43e7-9cb9-141bce70bf3a,[Invitation] 2024 Event / Elementor,96f9c06e-cb2b-4df0-985b-485b1ceaa1fc,,,,,
61,email-moved,2024-01-12T13:48:16.271Z,51279cbd-f540-43e7-9cb9-141bce70bf3a,[Invitation] 2024 Event / Elementor,b8af8fb8-0ae5-425b-b721-e5a28ae2e01f,,No Phishing,,,
